"","gene_short_name","P0","P4","P7","Ad"
"8375","Fam174b",30.18935,64.4486,63.432,80.45415
"8376","Fam175a",12.19795,11.057,10.015965,7.20615
"8377","Fam175b",12.07205,14.3274,12.55595,9.36017
"8378","Fam176a",1.720505,1.82836,1.72715,0.841722
"8379","Fam177a",0,0,0,0
"8380","Fam178a",13.87975,14.0911,11.1428,5.92539
"8381","Fam178b",0.526739,0.371412,0.528627,0.359947
"8382","Fam179a",0.6494515,0.601229,1.1991595,2.643375
"8383","Fam179b",5.231555,5.72133,4.814595,3.32591
"8384","Fam180a",0.0763562,0.141777,0.2853495,0.201894
"8385","Fam181b",1.91461,2.400725,1.80163,1.798275
"8386","Fam183b",0.247107,0.480063,0.200862,0.428714
"8387","Fam184a",2.11546,2.012175,1.3522725,0.2203455
"8388","Fam184b",0.01670125,0.00752265,0.01020655,0.00446771
"8389","Fam185a",5.371045,5.761715,4.67389,8.071775
"8390","Fam186b",0.02045045,0.02351725,0.0270325,0.03776545
"8391","Fam187b",0,0,0.0336606,0.0618535
"8392","Fam188a",20.903,16.5685,15.7998,7.717305
"8393","Fam188b",0.870535,0.748257,0.691018,0.55146
"8394","Fam189a1",0.95168315,0.0290073,0.072041,0.0264487
"8395","Fam189a2",35.96745,29.00795,24.91245,21.47815
"8396","Fam189b",5.556355,3.45454,3.548895,1.24842
"8397","Fam18a",0.6967675,1.676655,0.8353385,0.3028185
"8398","Fam18b",17.55515,14.3238,14.9044,12.28055
"8399","Fam190a",3.44176,1.462915,1.27833,0.542018
"8400","Fam192a",15.3822,14.18915,13.2751,10.182845
"8401","Fam193a",9.23937,9.33117,7.962475,4.618485
"8402","Fam193b",7.257035,6.886655,6.48386,4.29063
"8403","Fam194a",0.319151,0.100946,0.05533315,0.05237855
"8404","Fam195a",43.3731,54.67035,50.7378,79.2717
"8405","Fam195b",28.09,34.17115,31.98455,21.6232
"8406","Fam196a",0.20486,0.217295,0.2216345,0.0794699
"8407","Fam196b",0,0.00997795,0.0073758,0.0199383
"8408","Fam198a",0.215809,0.3966435,0.6199815,0.2424955
"8409","Fam198b",46.00775,48.2848,39.89145,9.93706
"8410","Fam199x",2.371725,3.12277,2.716475,1.77867
"8411","Fam19a1",0,0,0,0
"8412","Fam19a2",0.2411975,0.2189855,0.5025355,1.66421
"8413","Fam19a3",3.16064,3.70951,2.76003,1.92474
"8414","Fam19a4",0,0,0,0
"8415","Fam19a5",0.433991,0.491848,0.570667,2.486165
"8416","Fam203a",3.109405,2.20283,2.34624,1.724605
"8417","Fam20a",1.29597,1.789355,1.981545,1.61808
"8418","Fam20b",22.85415,25.1778,21.23175,24.08875
"8419","Fam20c",4.418345,5.2672,4.351205,5.40069
"8420","Fam23a",0.0479839,0.1333895,0.106109,0.09202925
"8421","Fam24a",0,0,0,0
"8422","Fam25c",0,0,0,0
"8423","Fam26d",0,0,0.0154166,0
"8424","Fam26e",1.40376,1.6072,1.0245665,1.0199965
"8425","Fam26f",0,0.088799,0,0.0562275
"8426","Fam32a",28.29935,18.2774,17.01215,11.88385
"8427","Fam33a",12.67465,14.4864,9.347845,4.326615
"8428","Fam35a",2.44381,2.123845,1.61234,1.210835
"8429","Fam36a",14.95359,7.7348,12.3926,8.708775
"8430","Fam38b",1.93534,2.056775,1.41321,0.1862645
"8431","Fam3a",8.569285,7.868865,7.208895,6.386085
"8432","Fam3b",0,0,0,0
"8433","Fam3c",13.96125,16.35765,13.83915,8.786495
"8434","Fam40a",11.0814,11.4143,9.231335,7.309065
"8435","Fam40b",66.8267,68.18905,51.3402,36.399
"8436","Fam43a",11.09015,12.6307,14.24825,8.7573
"8437","Fam43b",0,0,0,0
"8438","Fam45a",26.654695,9.96306,10.09124,9.36149
"8439","Fam46a",8.20406,7.87078,7.01975,6.325935
"8440","Fam46b",3.69674,1.580195,0.5379175,5.371035
"8441","Fam46c",1.95873,3.65847,5.52836,5.110175
"8442","Fam46d",0.0418111,0.0329077,0,0
"8443","Fam47a-ps",0,0,0,0
"8444","Fam47e",0,0,0,0
"8445","Fam48a",13.22,12.62915,9.779525,5.11128
"8446","Fam48b1",0,0,0,0
"8447","Fam49a",4.01549,3.237385,3.087455,2.14897
"8448","Fam49b",17.7226,20.17555,15.177,12.4975
"8449","Fam50a",15.2658,15.35595,11.07455,9.05833
"8450","Fam50b",0,0,0,0
"8451","Fam53a",13.0221,12.5564,11.18705,13.29365
"8452","Fam53b",11.048085,10.052775,10.86372,9.410995
"8453","Fam53c",10.139125,9.031955,8.786005,5.55687
"8454","Fam54a",2.60643,2.997025,1.207437,0.1340128
"8455","Fam54b",93.89175,89.10275,84.1114,94.84705
"8456","Fam55b",1.082437,0.5417835,0.7812555,0.3936455
"8457","Fam55c",0.4072025,0.341269,0.2519805,0.2595215
"8458","Fam55d",0.2792365,0.5005945,0.390398,0.11098055
"8459","Fam57a",5.02591,6.928305,4.768985,1.527125
"8460","Fam57b",2.045495,1.476415,1.767245,1.37593
"8461","Fam58b",10.122155,10.285975,9.619905,9.71831
"8462","Fam59a",11.20867,7.099925,6.74442,7.046765
"8463","Fam59b",0.0357473,0.07048255,0.1041265,0.04842565
"8464","Fam5b",0.0707275,0.06185605,0.10142925,0.0218369
"8465","Fam5c",0,0.0240404,0,0.01963795
"8466","Fam60a",9.275275,6.46083,4.1339,1.17865
"8467","Fam63a",7.4718,4.6377325,4.54573175,4.15904225
"8468","Fam63b",7.27962,11.0041,10.8501,12.19235
"8469","Fam64a",6.957385,10.8875,3.99464,0.0980138
"8470","Fam65b",9.42554,5.367755,2.816075,0.5986095
"8471","Fam65c",0.6142995,0.386207,0.838048,0.12194335
"8472","Fam69a",7.35602,7.078865,5.838425,3.36981
"8473","Fam69c",0.213599,0.18602575,0.130108,0
"8474","Fam70a",13.3879,17.3082,9.925275,1.5559
"8475","Fam70b",1.0444665,4.138075,5.2319,3.70921
"8476","Fam71a",0,0,0,0
"8477","Fam71b",0,0.00834185,0,0
"8478","Fam71d",0.11154345,0.0151736,0.0209109,0.0281411
"8479","Fam71e1",0.86634,0.325699,0.43473045,0.389704
"8480","Fam71e2",0,0,0,0
"8481","Fam71f1",0,0,0,0
"8482","Fam71f2",0.13582115,0.09555,0.0710515,0.04717595
"8483","Fam72a",0.54833,1.17665,0.8372935,0.452906
"8484","Fam73a",6.550105,6.10219,4.370595,3.304505
"8485","Fam73b",22.95205,19.10945,15.3071,20.40745
"8486","Fam75d3",0,0,0,0
"8487","Fam76a",14.03785,12.9149,12.33755,12.6054
"8488","Fam76b",10.686055,13.2667,10.41325,5.23296
"8489","Fam78b",2.13178,2.745545,1.839845,1.223355
"8490","Fam81a",10.8741,16.0345,11.3808,6.043965
"8491","Fam81b",0,0.01560715,0,0
"8492","Fam82a1",4.33412,4.455765,4.28342,6.2313
"8493","Fam82a2",9.902975,11.08875,8.4881,10.30028
"8494","Fam83a",0.0741943,0.04120985,0.01124165,0.0153539
"8495","Fam83b",0,0.0504138,0.0461856,0.0083617
"8496","Fam83c",0,0,0.00802955,0
"8497","Fam83d",6.061115,7.167865,2.74734,0.20483465
"8498","Fam83e",0.0270958,0,0,0.01681125
"8499","Fam83f",0.0610687,0.07202735,0.11552805,0.0260109
"8500","Fam83g",0.0446562,0.0464165,0.01789565,0.078861
"8501","Fam83h",0.1903015,0.14238785,0.215953,0.177412
"8502","Fam84a",0.479608,0.580865,0.4268345,0.4047885
"8503","Fam84b",1.595025,2.514995,2.26598,1.623975
"8504","Fam86",8.763245,8.334645,6.83488,5.297875
"8505","Fam89a",0.8331045,1.599335,0.88721,0.82965
"8506","Fam92a",20.40755,20.5024,16.393,8.386215
"8507","Fam96a",39.13245,40.66335,32.55145,27.9018
"8508","Fam96b",44.7994,42.2185,31.8442,35.8544
"8509","Fam98a",19.2226,21.75825,19.61145,19.41245
"8510","Fam98b",15.0594,15.30365,13.26195,11.9324
"8511","Fam98c",9.10488,7.549825,7.08618,5.48984
"8512","Fan1",1.96905,2.225715,1.88698,1.664755
"8513","Fancb",0.9363385,1.660665,1.148175,0.286772
"8514","Fancc",5.0357,3.52961,2.39491,1.5025
"8515","Fancd2",1.79716,1.887745,0.8534455,0.06858435
"8516","Fance",11.395495,8.23547,6.488475,5.562155
"8517","Fancf",2.0236,1.608475,1.237985,0.4427155
"8518","Fancg",4.637175,2.769055,1.82088,0.6513365
"8519","Fanci",1.50121,1.49854,0.5925945,0.0880805
"8520","Fancl",11.17035,8.449425,7.22896,3.79559
"8521","Fancm",2.35837,2.8323,1.932215,0.693651
"8522","Fank1",0.05339415,0.0395315,0,0.0111888
"8523","Fap",1.79155,5.31521,7.000285,0.9204585
"8524","Far1",23.85995,30.7051,22.9077,12.36525
"8525","Far2",0.5788235,0.4974855,0.4951315,0.309575
"8526","Farp1",19.570805,10.71764,7.77271,2.59286
"8527","Farp2",3.54858,4.953035,4.456825,4.71928
"8528","Fars2",57.8398,20.7422,19.62765,23.79735
"8529","Farsa",15.4698,13.0052,11.1582,9.720515
"8530","Farsb",24.12355,27.55655,21.52905,20.1736
"8531","Fas",1.547925,1.94883,2.692635,8.984025
"8532","Fasl",0,0,0,0.0142387
"8533","Fasn",21.2699,13.34775,8.40167,3.641915
"8534","Fastkd1",19.46945,17.21055,15.7995,16.1735
"8535","Fastkd2",13.90885,13.93985,13.0129,16.5539
"8536","Fastkd3",3.11022,2.69233,2.221675,2.59759
"8537","Fat1",17.3427,14.6014,11.023,4.86966
"8538","Fat2",0.006563565,0.01227741,0.05311,0.0405422
"8539","Fat3",0.4705655,0.509647,0.328275,0.0592786
"8540","Fat4",2.39333,2.6204,2.69922,0.94225
"8541","Fate1",0,0.0372921,0,0
"8542","Fau",159.7455,158.3115,130.471,95.3437
"8543","Fau-ps1",0,0,0,0
"8544","Fau-ps2",0.522937,0.1336965,0,0
"8545","Fbf1",8.318715,6.28268,6.22579,3.56554
"8546","Fbl",21.9036,17.7469,14.9198,10.77075
"8547","Fblim1",28.24745,56.5003,86.46865,113.7765
"8548","Fbll1",0,0,0,0
"8549","Fbln1",18.07515,15.5084,21.12425,28.6769
"8550","Fbln2",30.03065,40.31325,36.73325,23.1129
"8551","Fbln5",2.337615,4.47691,4.828455,2.925565
"8552","Fbln7",0.219868,0.2662185,0.442892,0.0502037
"8553","Fbn1",37.68905,49.87785,48.80055,11.2486
"8554","Fbn2",18.6564,14.3016,8.129145,0.210556
"8555","Fbp1",0.07871045,0.0680852,0,0
"8556","Fbp2",4.639815,5.59025,9.505825,9.999005
"8557","Fbrs",10.017625,9.331485,8.314385,7.956985
"8558","Fbrsl1",9.237175,8.921645,7.973415,9.610735
"8559","Fbxl12",7.44931,5.914165,5.8579,3.673
"8560","Fbxl13",0.1629313,0.2189425,0.0735731,0.04398985
"8561","Fbxl14",5.5738,5.81319,4.77672,3.692485
"8562","Fbxl15",1.328745,1.401305,1.843645,1.61907
"8563","Fbxl16",0.26179,0.411877,0.3517835,0.6734395
"8564","Fbxl17",73.744,17.13555,14.9332,12.50075
"8565","Fbxl18",3.573705,3.20082,3.112205,1.56738
"8566","Fbxl19",4.013365,3.39003,2.24763,1.09613
"8567","Fbxl2",1.846135,1.648395,1.83881,1.008202
"8568","Fbxl21",0.381295,0.352729,0.33119,0.1084147
"8569","Fbxl3",28.9224,25.5587,27.10995,20.8757
"8570","Fbxl4",5.081275,5.23255,4.933015,2.673355
"8571","Fbxl5",20.03765,23.397,18.1713,16.64585
"8572","Fbxl6",9.92709,9.76472,8.91682,6.604645
"8573","Fbxl7",2.78371,2.78677,2.2626,0.788942
"8574","Fbxl8",1.258885,1.97289,1.73236,0.9689915
"8575","Fbxo10",12.41915,9.773915,7.24505,4.26797
"8576","Fbxo11",24.95235,26.2755,25.7434,16.41955
"8577","Fbxo15",0.03634055,0.02442485,0,0
"8578","Fbxo16",1.28883,1.564125,0.6044615,0.2508385
"8579","Fbxo17",1.29307,1.1806145,0.7174675,0.619412
"8580","Fbxo18",30.95805,28.8183,29.6542,23.20725
"8581","Fbxo2",0,0.01768715,0,0.05041835
"8582","Fbxo21",18.24645,15.76785,12.0654,10.1038
"8583","Fbxo22",14.49025,13.912,12.25025,12.33805
"8584","Fbxo25",5.349545,6.271435,6.122805,4.54622
"8585","Fbxo27",0.505458,0.4362045,0.10437265,0.069427
"8586","Fbxo28",7.696905,9.142045,7.65479,5.970155
"8587","Fbxo3",20.37165,24.4201,26.85695,29.14075
